State,City_Region,Suburb,Postcode,Longitude,Latitude
NSW,Berrigan,Daysdale,2646,146.331029,-35.602826
NSW,Berrigan,Goombargana,2646,146.556392,-35.762236
NSW,Berrigan,Hopefield,2646,146.437694,-35.90944
NSW,Berrigan,Lalalty,3644,145.762877,-35.801217
NSW,Berrigan,Lowesdale,2646,146.353751,-35.830907
NSW,Berrigan,Merton Vale,2646,146.189,-35.9105
NSW,Berrigan,Mulwala,2647,146.047297,-35.92866
NSW,Berrigan,Nyora,2646,146.391072,-35.998662
NSW,Berrigan,Oaklands,2646,146.187833,-35.555745
NSW,Berrigan,Redlands,2646,146.312536,-35.919075
NSW,Berrigan,Rennie,2646,146.134003,-35.81413
NSW,Berrigan,Ringwood,2646,146.275995,-35.895068
NSW,Berrigan,Sanger,2646,146.139335,-35.668879
NSW,Berrigan,Savernake,2646,145.972409,-35.825937
NSW,Blacktown,Acacia Gardens,2763,150.917,-33.7322
NSW,Blacktown,Beaumont Hills,2155,150.941,-33.7
NSW,Blacktown,Bidwill,2770,150.823142,-33.731556
NSW,Blacktown,Blackett,2770,150.81266,-33.73934
NSW,Blacktown,Bungarribee,2767,150.864,-33.7778
NSW,Blacktown,Caddens,2747,150.737,-33.7745
NSW,Blacktown,Cambridge Gardens,2747,150.721,-33.738
NSW,Blacktown,Cambridge Park,2747,150.734444,-33.748333
NSW,Blacktown,Claremont Meadows,2747,150.753,-33.779
NSW,Blacktown,Colebee,2761,150.855,-33.721
NSW,Blacktown,Colyton,2760,150.79549,-33.783096
NSW,Blacktown,Dean Park,2761,150.85,-33.7333
NSW,Blacktown,Dharruk,2770,150.8159,-33.74807
NSW,Blacktown,Doonside,2767,150.869659,-33.763984
NSW,Blacktown,Eastern Creek,2766,150.851486,-33.807198
NSW,Blacktown,Emerton,2770,150.8027,-33.75
NSW,Blacktown,Glendenning,2761,150.853643,-33.746135
NSW,Blacktown,Glenwood,2768,150.93857,-33.73986
NSW,Blacktown,Hassall Grove,2761,150.840584,-33.730941
NSW,Blacktown,Hebersham,2770,150.824595,-33.745984
NSW,Blacktown,Jordan Springs,2747,150.728,-33.724
NSW,Blacktown,Kellyville,2155,150.955073,-33.711145
NSW,Blacktown,Kellyville Ridge,2155,150.919,-33.703
NSW,Blacktown,Kingswood,2747,150.72,-33.759
NSW,Blacktown,Lethbridge Park,2770,150.801342,-33.737429
NSW,Blacktown,Llandilo,2747,150.7453,-33.7061
NSW,Blacktown,Minchinbury,2770,150.836947,-33.789624
NSW,Blacktown,Mount Druitt,2770,150.8194,-33.7722
NSW,Blacktown,Mount Druitt Village,2770,150.8194,-33.7722
NSW,Blacktown,Nirimba Fields,2763,150.917,-33.7322
NSW,Blacktown,North Kellyville,2155,150.953,-33.6852
NSW,Blacktown,North St Marys,2760,150.782,-33.749
NSW,Blacktown,Oakhurst,2761,150.835974,-33.738569
NSW,Blacktown,Oxley Park,2760,150.7934,-33.7709
NSW,Blacktown,Parklea,2768,150.919,-33.7291
NSW,Blacktown,Plumpton,2761,150.841254,-33.751459
NSW,Blacktown,Quakers Hill,2763,150.888976,-33.724159
NSW,Blacktown,Rooty Hill,2766,150.843841,-33.771525
NSW,Blacktown,Ropes Crossing,2760,150.791,-33.733
NSW,Blacktown,Rouse Hill,2155,150.91552,-33.68162
NSW,Blacktown,Schofields,2762,150.866751,-33.704448
NSW,Blacktown,Shalvey,2770,150.805702,-33.727057
NSW,Blacktown,Shane Park,2747,150.737,-33.7745
NSW,Blacktown,Shanes Park,2747,150.77224,-33.71118
NSW,Blacktown,St Marys,2760,150.773458,-33.769979
NSW,Blacktown,St Marys East,2760,150.773458,-33.769979
NSW,Blacktown,St Marys South,2760,150.773458,-33.769979
NSW,Blacktown,Stanhope Gardens,2768,150.926,-33.723
NSW,Blacktown,Tallawong,2762,150.866751,-33.704448
NSW,Blacktown,The Ponds,2769,150.901648,-33.703192
NSW,Blacktown,Tregear,2770,150.7944,-33.75
NSW,Blacktown,Werrington,2747,150.74708,-33.75943
NSW,Blacktown,Werrington County,2747,150.747582,-33.747802
NSW,Blacktown,Werrington Downs,2747,150.7273,-33.7391
NSW,Blacktown,Whalan,2770,150.8083,-33.7583
NSW,Blacktown,Willmot,2770,150.79238,-33.7254
NSW,Blacktown,Woodcroft,2767,150.878,-33.759
NSW,Bland,Bland,2721,147.634684,-34.011237
NSW,Bland,Quandialla,2721,147.740638,-34.011538
NSW,Blayney,Carcoar,2791,149.141477,-33.61437
NSW,Blayney,Errowanbang,2791,149.041409,-33.53712
NSW,Blue Mountains,Beloon,2787,150.3859,-34.1703
NSW,Blue Mountains,Ben Bullen,2790,150.019443,-33.239963
NSW,Blue Mountains,Bimlow,2787,150.3382,-33.9982
NSW,Blue Mountains,Bindook,2787,150.1014,-34.1992
NSW,Blue Mountains,Black Springs,2787,149.736468,-33.860208
NSW,Blue Mountains,Blackmans Flat,2790,150.055941,-33.362919
NSW,Blue Mountains,Blaxland,2774,150.616667,-33.75
NSW,Blue Mountains,Blaxland East,2774,150.616667,-33.75
NSW,Blue Mountains,Bowenfels,2790,150.112695,-33.517897
NSW,Blue Mountains,Brereton,2787,150.5067,-33.9141
NSW,Blue Mountains,Bullaburra,2784,150.416741,-33.727971
NSW,Blue Mountains,Chatham Valley,2787,149.90523,-33.836147
NSW,Blue Mountains,Clarence,2790,150.019443,-33.239963
NSW,Blue Mountains,Cobar Park,2790,150.157536,-33.464718
NSW,Blue Mountains,Corney Town,2790,150.177068,-33.475611
NSW,Blue Mountains,Cullen Bullen,2790,150.016667,-33.3
NSW,Blue Mountains,Doctors Gap,2790,150.179238,-33.492128
NSW,Blue Mountains,Duckmaloi,2787,149.958755,-33.696537
NSW,Blue Mountains,Edith,2787,149.913979,-33.796339
NSW,Blue Mountains,Essington,2787,149.747,-33.7526
NSW,Blue Mountains,Faulconbridge,2776,150.550148,-33.686328
NSW,Blue Mountains,Ganbenang,2790,150.120406,-33.655933
NSW,Blue Mountains,Gingkin,2787,149.942865,-33.899235
NSW,Blue Mountains,Glenbrook,2773,150.619444,-33.766667
NSW,Blue Mountains,Good Forest,2790,150.125,-33.581
NSW,Blue Mountains,Gurnang,2787,149.821989,-34.05922
NSW,Blue Mountains,Hampton,2790,150.037,-33.6474
NSW,Blue Mountains,Hartley,2790,150.164824,-33.527888
NSW,Blue Mountains,Hartley Vale,2790,150.228473,-33.538383
NSW,Blue Mountains,Hassans Walls,2790,150.156089,-33.506422
NSW,Blue Mountains,Hawkesbury Heights,2777,150.65,-33.666667
NSW,Blue Mountains,Hazelbrook,2779,150.45733,-33.728406
NSW,Blue Mountains,Hazelgrove,2787,149.889431,-33.634798
NSW,Blue Mountains,Hermitage Flat,2790,150.145962,-33.476968
NSW,Blue Mountains,Jaunter,2787,149.884016,-33.981353
NSW,Blue Mountains,Jenolan,2790,150.005424,-33.824555
NSW,Blue Mountains,Jenolan Caves,2790,150.024,-33.8228
NSW,Blue Mountains,Jooriland,2787,150.1979,-34.2273
NSW,Blue Mountains,Kanangra,2787,150.088364,-33.98854
NSW,Blue Mountains,Kanimbla,2790,150.199497,-33.637679
NSW,Blue Mountains,Katoomba,2780,150.311944,-33.7125
NSW,Blue Mountains,Kedumba,2782,150.379061,-33.720634
NSW,Blue Mountains,Kedumba,2787,150.4029,-33.865
NSW,Blue Mountains,Kowmung,2787,150.2473,-33.9477
NSW,Blue Mountains,Lapstone,2773,150.637,-33.774
NSW,Blue Mountains,Lawson,2783,150.437034,-33.725642
NSW,Blue Mountains,Leura,2780,150.333333,-33.716667
NSW,Blue Mountains,Lidsdale,2790,150.080158,-33.369642
NSW,Blue Mountains,Linden,2778,150.496111,-33.715556
NSW,Blue Mountains,Lithgow,2790,150.157017,-33.482734
NSW,Blue Mountains,Little Hartley,2790,150.193709,-33.590286
NSW,Blue Mountains,Littleton,2790,150.140176,-33.495843
NSW,Blue Mountains,Lowther,2790,150.127881,-33.628288
NSW,Blue Mountains,Marrangaroo,2790,150.116667,-33.433333
NSW,Blue Mountains,Mayfield,2787,149.775053,-33.640033
NSW,Blue Mountains,McKellars Park,2790,150.152472,-33.470397
NSW,Blue Mountains,Medlow Bath,2780,150.295043,-33.680709
NSW,Blue Mountains,Morts Estate,2790,150.16911,-33.467772
NSW,Blue Mountains,Mount Lambie,2790,149.99054,-33.450465
NSW,Blue Mountains,Mount Olive,2787,149.956351,-33.616115
NSW,Blue Mountains,Mount Riverview,2774,150.633333,-33.733333
NSW,Blue Mountains,Mount Werong,2787,149.912354,-34.08314
NSW,Blue Mountains,Mozart,2787,149.82329,-33.826565
NSW,Blue Mountains,Newnes,2790,150.241291,-33.194963
NSW,Blue Mountains,Newnes Plateau,2790,150.272,-33.3253
NSW,Blue Mountains,Norway,2787,149.793087,-33.761672
NSW,Blue Mountains,Oakey Park,2790,150.019443,-33.239963
NSW,Blue Mountains,Oaky Park,2790,150.185026,-33.463039
NSW,Blue Mountains,Oberon,2787,149.866667,-33.716667
NSW,Blue Mountains,Porters Retreat,2787,149.794142,-34.026596
NSW,Blue Mountains,Pottery Estate,2790,150.157536,-33.487676
NSW,Blue Mountains,Rydal,2790,150.031646,-33.484041
NSW,Blue Mountains,Sheedys Gully,2790,150.151749,-33.49635
NSW,Blue Mountains,Shooters Hill,2787,149.844678,-33.936252
NSW,Blue Mountains,Sodwalls,2790,149.974647,-33.548134
NSW,Blue Mountains,South Bowenfels,2790,150.112695,-33.517897
NSW,Blue Mountains,South Littleton,2790,150.13656,-33.500625
NSW,Blue Mountains,Springvale,2790,150.124265,-33.408731
NSW,Blue Mountains,Springwood,2777,150.55,-33.7
NSW,Blue Mountains,State Mine Gully,2790,150.167966,-33.46046
NSW,Blue Mountains,Sun Valley,2777,150.590774,-33.707115
NSW,Blue Mountains,Tarana,2787,149.90821,-33.524603
NSW,Blue Mountains,The Meadows,2787,149.922283,-33.643261
NSW,Blue Mountains,Vale Of Clwydd,2790,150.183579,-33.486895
NSW,Blue Mountains,Valley Heights,2777,150.583333,-33.7
NSW,Blue Mountains,Warrimoo,2774,150.6,-33.716667
NSW,Blue Mountains,Wentworth Falls,2782,150.379061,-33.720634
NSW,Blue Mountains,Winmalee,2777,150.618889,-33.6725
NSW,Blue Mountains,Wolgan Valley,2790,150.188282,-33.227271
NSW,Blue Mountains,Wollangambe,2790,150.441437,-33.342816
NSW,Blue Mountains,Woodford,2778,150.478333,-33.735556
NSW,Blue Mountains,Yellow Rock,2777,150.624167,-33.695
NSW,Blue Mountains,Yerranderie,2787,150.219,-34.119
NSW,Blue Mountains,Yosemite,2780,150.313555,-33.700457
NSW,Bogan,Albert,2873,147.50554,-32.355165
NSW,Bogan,Bulla,2835,144.473093,-32.00851
NSW,Bogan,Canbelego,2835,146.319866,-31.556708
NSW,Bogan,Cobar,2835,145.83886,-31.495761
NSW,Bogan,Cubba,2835,145.284403,-31.54309
NSW,Bogan,Five Ways,2873,147.003,-32.1453
NSW,Bogan,Gilgunnia,2835,146.071851,-32.442075
NSW,Bogan,Irymple,2835,145.45507,-32.522221
NSW,Bogan,Kerrigundi,2835,145.278149,-31.009094
NSW,Bogan,Kulwin,2835,145.082724,-32.209287
NSW,Bogan,Lansdale,2873,147.180804,-32.232572
NSW,Bogan,Lerida,2835,145.703347,-31.724192
NSW,Bogan,Miamley,2873,146.928,-32.4005
NSW,Bogan,Noona,2835,144.660618,-31.573024
NSW,Bogan,Sandy Creek,2835,145.493781,-31.693071
NSW,Bogan,Tindarey,2835,145.87399,-31.174237
NSW,Bogan,Tottenham,2873,147.355449,-32.244977
NSW,Brewarrina,Angledool,2834,148.014,-29.1435
NSW,Brewarrina,Armatree,2831,148.513322,-31.425002
NSW,Brewarrina,Balladoran,2831,148.643884,-31.782642
NSW,Brewarrina,Barringun,2840,145.713383,-29.012359
NSW,Brewarrina,Bourke,2840,145.937765,-30.088838
NSW,Brewarrina,Brenda,2831,146.741207,-31.038393
NSW,Brewarrina,Brewarrina,2839,146.860648,-29.961174
NSW,Brewarrina,Bullagreen,2831,148.031849,-31.31438
NSW,Brewarrina,Byrock,2831,146.576326,-30.436409
NSW,Brewarrina,Carinda,2831,147.665511,-30.407418
NSW,Brewarrina,Collerina,2839,146.692,-29.5115
NSW,Brewarrina,Coolabah,2831,146.712274,-31.020409
NSW,Brewarrina,Elong Elong,2831,149.013171,-32.132477
NSW,Brewarrina,Enngonia,2840,145.855666,-29.31567
NSW,Brewarrina,Eumungerie,2831,148.645973,-31.999453
NSW,Brewarrina,Fords Bridge,2840,145.426111,-29.751734
NSW,Brewarrina,Geurie,2831,148.827298,-32.390352
NSW,Brewarrina,Girilambone,2831,147.080332,-31.102899
NSW,Brewarrina,Gongolgon,2839,146.871694,-30.537732
NSW,Brewarrina,Goodooga,2831,147.455667,-29.110912
NSW,Brewarrina,Gumbalie,2840,145.208036,-30.115032
NSW,Brewarrina,Gunderbooka,2840,145.720113,-30.608086
NSW,Brewarrina,Hermidale,2831,146.726579,-31.546463
NSW,Brewarrina,Hungerford,2840,144.615425,-29.170676
NSW,Brewarrina,Lightning Ridge,2834,147.980867,-29.431209
NSW,Brewarrina,Louth,2840,145.116246,-30.537257
NSW,Brewarrina,Macquarie Marshes,2831,147.630435,-30.695875
NSW,Brewarrina,Merrygoen,2831,149.245967,-31.818565
NSW,Brewarrina,Muriel,2831,146.5268,-31.55555
NSW,Brewarrina,Narran Lake,2839,147.321,-29.837
NSW,Brewarrina,Neilrex,2831,149.363822,-31.741888
NSW,Brewarrina,Nevertire,2831,147.655947,-31.858622
NSW,Brewarrina,North Bourke,2840,145.942,-30.032
NSW,Brewarrina,Nubingerie,2831,148.645973,-31.999453
NSW,Brewarrina,Nymagee,2831,146.340602,-32.06333
NSW,Brewarrina,Pine Clump,2831,148.152234,-31.434317
NSW,Brewarrina,Ponto,2831,148.795319,-32.449286
NSW,Brewarrina,Quambone,2831,147.840909,-30.936811
NSW,Brewarrina,Talawanta,2839,147.059945,-29.601232
NSW,Brewarrina,Terrabella,2831,148.734413,-32.46788
NSW,Brewarrina,The Marra,2831,147.18456,-30.563636
NSW,Brewarrina,Tilpa,2840,144.673315,-30.900042
NSW,Brewarrina,Tooraweenah,2831,148.90272,-31.450263
NSW,Brewarrina,Urisino,2840,143.733773,-29.710315
NSW,Brewarrina,Wanaaring,2840,144.145117,-29.702818
NSW,Brewarrina,Weilmoringle,2839,146.919362,-29.238471
NSW,Brewarrina,Westella,2831,148.827533,-32.29556
NSW,Brewarrina,Wongarbon,2831,148.766667,-32.333333
NSW,Brewarrina,Yantabulla,2840,145.041591,-29.289778
NSW,Burwood,Burwood,2134,151.102457,-33.879912
NSW,Burwood,Burwood North,2134,151.102457,-33.879912
NSW,Byron,Goonengerry,2482,153.433116,-28.605293
NSW,Byron,Huonbrook,2482,153.364563,-28.549647
NSW,Byron,Koonyum Range,2482,153.412475,-28.53877
NSW,Byron,Main Arm,2482,153.433116,-28.518764
NSW,Byron,Montecollum,2482,153.459658,-28.591942
NSW,Byron,Mullumbimby,2482,153.496981,-28.546935
NSW,Byron,Mullumbimby Creek,2482,153.444912,-28.553693
NSW,Byron,Palmwoods,2482,153.406577,-28.515898
NSW,Byron,Upper Coopers Creek,2482,153.40068,-28.601174
NSW,Byron,Upper Main Arm,2482,153.381634,-28.4944
NSW,Byron,Upper Wilsons Creek,2482,153.385938,-28.519674
NSW,Byron,Wanganui,2482,153.381516,-28.566056
NSW,Byron,Wilsons Creek,2482,153.4346,-28.5652
NSW,Cabonne,Abercrombie,2795,149.565,-33.39
NSW,Cabonne,Abercrombie River,2795,149.493736,-34.029855
NSW,Cabonne,Alectown,2870,148.230413,-32.940856
NSW,Cabonne,Arkell,2795,149.384685,-33.737741
NSW,Cabonne,Arkstone,2795,149.612856,-34.081925
NSW,Cabonne,Bald Ridge,2795,149.462709,-33.885141
NSW,Cabonne,Ballyroe,2795,149.535491,-34.00939
NSW,Cabonne,Bathampton,2795,149.41449,-33.511836
NSW,Cabonne,Bathurst,2795,149.577501,-33.419282
NSW,Cabonne,Bathurst West,2795,149.561,-33.4087
NSW,Cabonne,Beargamil,2870,148.306765,-33.028734
NSW,Cabonne,Billywillinga,2795,149.439133,-33.298858
NSW,Cabonne,Bindogundra,2870,148.366799,-33.12401
NSW,Cabonne,Bocobra,2865,148.565453,-33.140279
NSW,Cabonne,Boree,2864,148.741126,-33.288596
NSW,Cabonne,Bowan Park,2864,148.840774,-33.299294
NSW,Cabonne,Box Ridge,2795,149.553135,-33.108654
NSW,Cabonne,Brewongle,2795,149.667436,-33.485867
NSW,Cabonne,Brolgan,2870,148.092772,-33.136091
NSW,Cabonne,Bruinbun,2795,149.485764,-33.149684
NSW,Cabonne,Bumberry,2870,148.515531,-33.158143
NSW,Cabonne,Burraga,2795,149.513711,-33.897385
NSW,Cabonne,Caloola,2795,149.448345,-33.618621
NSW,Cabonne,Charlton,2795,149.65753,-33.657255
NSW,Cabonne,Clear Creek,2795,149.690325,-33.334637
NSW,Cabonne,Colo,2795,149.286302,-33.78306
NSW,Cabonne,Cookamidgera,2870,148.339607,-33.23765
NSW,Cabonne,Cooks Myalls,2870,148.045934,-33.057996
NSW,Cabonne,Copperhannia,2795,149.25836,-33.914321
NSW,Cabonne,Cow Flat,2795,149.525714,-33.551161
NSW,Cabonne,Crudine,2795,149.637651,-33.050439
NSW,Cabonne,Cudal,2864,148.739509,-33.287919
NSW,Cabonne,Curragh,2795,149.260416,-33.961258
NSW,Cabonne,Dark Corner,2795,149.878241,-33.304273
NSW,Cabonne,Daroobalgie,2870,148.09856,-33.282375
NSW,Cabonne,Dog Rocks,2795,149.63303,-33.731809
NSW,Cabonne,Dunkeld,2795,149.484996,-33.410291
NSW,Cabonne,Duramana,2795,149.557756,-33.283699
NSW,Cabonne,Eglinton,2795,149.540399,-33.372503
NSW,Cabonne,Essington,2795,149.746564,-33.752636
NSW,Cabonne,Evans Plains,2795,149.492962,-33.45182
NSW,Cabonne,Fitzgeralds Valley,2795,149.39727,-33.529269
NSW,Cabonne,Forest Grove,2795,149.662215,-33.387545
NSW,Cabonne,Fosters Valley,2795,149.560636,-33.603452
NSW,Cabonne,Freemantle,2795,149.376954,-33.26007
NSW,Cabonne,Garthowen,2795,149.666643,-33.608428
NSW,Cabonne,Gemalla,2795,149.8382,-33.521513
NSW,Cabonne,Georges Plains,2795,149.483605,-33.527366
NSW,Cabonne,Gilmandyke,2795,149.541914,-33.772043
NSW,Cabonne,Glanmire,2795,149.713979,-33.406742
NSW,Cabonne,Goobang,2870,148.180573,-33.140181
NSW,Cabonne,Gooloogong,2805,148.440166,-33.652509
NSW,Cabonne,Goonumbla,2870,148.127729,-32.989698
NSW,Cabonne,Gormans Hill,2795,149.595928,-33.473954
NSW,Cabonne,Gowan,2795,149.356556,-33.125894
NSW,Cabonne,Gumble,2865,148.607012,-33.058604
NSW,Cabonne,Hobbys Yards,2795,149.323682,-33.694012
NSW,Cabonne,Isabella,2795,149.622788,-33.993512
NSW,Cabonne,Jeremy,2795,149.521755,-33.980354
NSW,Cabonne,Judds Creek,2795,149.532194,-33.827325
NSW,Cabonne,Kadina,2870,148.244657,-32.929315
NSW,Cabonne,Kelso,2795,149.605833,-33.418889
NSW,Cabonne,Killongbutta,2795,149.389508,-33.219812
NSW,Cabonne,Kirkconnell,2795,149.850091,-33.428026
NSW,Cabonne,Laffing Waters,2795,149.624274,-33.381247
NSW,Cabonne,Limekilns,2795,149.737761,-33.276453
NSW,Cabonne,Llanarth,2795,149.549835,-33.395411
NSW,Cabonne,Locksley,2795,149.803908,-33.52703
NSW,Cabonne,Mandagery,2870,148.360995,-33.200747
NSW,Cabonne,Manildra,2865,148.688016,-33.181148
NSW,Cabonne,Meadow Flat,2795,149.92024,-33.4347
NSW,Cabonne,Mickibri,2870,148.193316,-32.882253
NSW,Cabonne,Milkers Flat,2795,149.408778,-33.2784
NSW,Cabonne,Millah Murrah,2795,149.58353,-33.169063
NSW,Cabonne,Mitchell,2795,149.555595,-33.427476
NSW,Cabonne,Moorilda,2795,149.32501,-33.623303
NSW,Cabonne,Mount David,2795,149.611055,-33.85413
NSW,Cabonne,Mount Panorama,2795,149.549835,-33.451335
NSW,Cabonne,Mount Rankin,2795,149.501584,-33.33891
NSW,Cabonne,Mugincoble,2870,148.224594,-33.193069
NSW,Cabonne,Murga,2864,148.539385,-33.364684
NSW,Cabonne,Nanardine,2870,148.096871,-33.050128
NSW,Cabonne,Napoleon Reef,2795,149.75259,-33.426666
NSW,Cabonne,Newbridge,2795,149.38073,-33.590059
NSW,Cabonne,O'Connell,2795,149.651816,-33.47852
NSW,Cabonne,Oconnell,2795,149.739,-33.567
NSW,Cabonne,Orton Park,2795,149.572879,-33.467729
NSW,Cabonne,O’Connell,2795,149.565,-33.39
NSW,Cabonne,Paling Yards,2795,149.745482,-33.186598
NSW,Cabonne,Palmers Oaky,2795,149.856226,-33.148153
NSW,Cabonne,Parkes,2870,148.174716,-33.137294
NSW,Cabonne,Parkesborough,2870,148.16,-33.18
NSW,Cabonne,Peel,2795,149.636854,-33.305232
NSW,Cabonne,Perthville,2795,149.554875,-33.510497
NSW,Cabonne,Raglan,2795,149.650684,-33.42515
NSW,Cabonne,Robin Hill,2795,149.535434,-33.424568
NSW,Cabonne,Rock Forest,2795,149.437214,-33.365742
NSW,Cabonne,Rockley,2795,149.558928,-33.695093
NSW,Cabonne,Rockley Mount,2795,149.551995,-33.545269
NSW,Cabonne,Shallow Rush,2870,148.28,-33.0219
NSW,Cabonne,Sofala,2795,149.688177,-33.080822
NSW,Cabonne,South Bathurst,2795,149.572879,-33.442313
NSW,Cabonne,Stewarts Mount,2795,149.523915,-33.401117
NSW,Cabonne,Sunny Corner,2795,149.887676,-33.384649
NSW,Cabonne,Tambaroora,2795,149.428942,-32.96515
NSW,Cabonne,Tannas Mount,2795,149.667,-33.6045
NSW,Cabonne,The Lagoon,2795,149.605572,-33.528365
NSW,Cabonne,The Rocks,2795,149.436067,-33.424903
NSW,Cabonne,Tichborne,2870,148.108875,-33.215043
NSW,Cabonne,Toogong,2864,148.646909,-33.31363
NSW,Cabonne,Triangle Flat,2795,149.465614,-33.766474
NSW,Cabonne,Trunkey,2795,149.324,-33.8224
NSW,Cabonne,Trunkey Creek,2795,149.324292,-33.82239
NSW,Cabonne,Turondale,2795,149.572159,-33.119427
NSW,Cabonne,Twenty Forests,2795,149.742958,-33.673623
NSW,Cabonne,Upper Turon,2795,149.74168,-33.099567
NSW,Cabonne,Walang,2795,149.781322,-33.452144
NSW,Cabonne,Wambool,2795,149.761348,-33.500357
NSW,Cabonne,Wattle Flat,2795,149.695488,-33.152363
NSW,Cabonne,Watton,2795,149.420287,-33.312036
NSW,Cabonne,West Bathurst,2795,149.561356,-33.408694
NSW,Cabonne,White Rock,2795,149.616098,-33.456519
NSW,Cabonne,Wiagdon,2795,149.674828,-33.204033
NSW,Cabonne,Wimbledon,2795,149.447806,-33.538783
NSW,Cabonne,Winburndale,2795,149.800897,-33.31398
NSW,Cabonne,Windradyne,2795,149.544074,-33.404025
NSW,Cabonne,Wisemans Creek,2795,149.706185,-33.654198
NSW,Cabonne,Yarras,2795,149.676344,-33.355985
NSW,Cabonne,Yetholme,2795,149.829053,-33.446376
NSW,Camden,Austral,2179,150.79361,-33.93109
NSW,Camden,Bow Bowing,2566,150.83816,-34.01853
NSW,Camden,Bradfield,2556,150.734,-33.9163
NSW,Camden,Bringelly,2556,150.733056,-33.940466
NSW,Camden,Leppington,2179,150.801,-33.965
NSW,Camden,Minto,2566,150.8507,-34.02646
NSW,Camden,Minto Heights,2566,150.8743,-34.031
NSW,Camden,Raby,2566,150.817328,-34.020921
NSW,Camden,St Andrews,2566,150.833,-34.0198
NSW,Camden,Varroville,2566,150.8151,-34.00758
NSW,Campbelltown (NSW),Blairmount,2559,150.78734,-34.04881
NSW,Campbelltown (NSW),Claymore,2559,150.8096,-34.0444
NSW,Campbelltown (NSW),Coalcliff,2508,150.972919,-34.245726
NSW,Campbelltown (NSW),Currans Hill,2567,150.76853,-34.04084
NSW,Campbelltown (NSW),Darkes Forest,2508,150.908403,-34.229969
NSW,Campbelltown (NSW),Eagle Vale,2558,150.81144,-34.03686
NSW,Campbelltown (NSW),Eschol Park,2558,150.80942,-34.0304
NSW,Campbelltown (NSW),Glenfield,2167,150.892923,-33.969092
NSW,Campbelltown (NSW),Glenquarie,2564,150.891802,-33.985698
NSW,Campbelltown (NSW),Harrington Park,2567,150.73081,-34.02769
NSW,Campbelltown (NSW),Helensburgh,2508,151,-34.183333
NSW,Campbelltown (NSW),Kearns,2558,150.80628,-34.02373
NSW,Campbelltown (NSW),Lilyvale,2508,151.023296,-34.178284
NSW,Campbelltown (NSW),Long Point,2564,150.897,-34.012
NSW,Campbelltown (NSW),Macquarie Fields,2564,150.88757,-33.99434
NSW,Campbelltown (NSW),Maddens Plains,2508,150.941417,-34.248528
NSW,Campbelltown (NSW),Menangle Park,2563,150.750488,-34.10287
NSW,Campbelltown (NSW),Mount Annan,2567,150.76,-34.065
NSW,Campbelltown (NSW),Narellan,2567,150.73706,-34.04511
NSW,Campbelltown (NSW),Narellan Vale,2567,150.7483,-34.0504
NSW,Campbelltown (NSW),Otford,2508,151,-34.216667
NSW,Campbelltown (NSW),Smeaton Grange,2567,150.757,-34.035
NSW,Campbelltown (NSW),Stanwell Park,2508,150.981506,-34.228619
NSW,Campbelltown (NSW),Stanwell Tops,2508,150.99181,-34.2199
NSW,Campbelltown (NSW),Woronora Dam,2508,150.984923,-34.145512
NSW,Canada Bay,Abbotsford,2046,151.12726,-33.85215
NSW,Canada Bay,Breakfast Point,2137,151.1129,-33.844
NSW,Canada Bay,Cabarita,2137,151.11485,-33.84802
NSW,Canada Bay,Canada Bay,2046,151.1139,-33.8671
NSW,Canada Bay,Chiswick,2046,151.13605,-33.85192
NSW,Canada Bay,Concord,2137,151.107814,-33.855022
NSW,Canada Bay,Concord West,2138,151.090809,-33.846261
NSW,Canada Bay,Drummoyne,2047,151.154885,-33.85238
